# This E. coli expression dataset was provided courtesy of
# Prof. Tyrell Conway from the University of Oklahoma, and
# is described in Tao et al, 1999, J. Bact., 181:645.
#
# Users will typically want to display the ratio of the 12 and 13th 
# columns, i.e. since the first column is numbered column zero, display the
# ratios of columns number 11 and 12.
#
# Columns of this dataset are:
# GlcVol1a	GlcVolb	ratioa/b	loga/b	GlcLBa Vol	GlcLBb Vol	ratioa/b	loga/b	MinGlc Avg Vol	GlcLB Avg Vol	Min Glc Pct	Glc LB Pct	Array Pos	F2	Field	Spot	Glc Min/LB Ratio	Log Ratio	GeneM53	b#	M53product	Functional Group	M53 function	
#
#
b4100	5311	5375	-1.01	-0.005	2084	2223	-1.07	-0.028	5343	2153	0.031528	0.012965	E16	4	2	2267	2.43	0.386	phnH	b4100	phosphonate metabolism	Central intermediary metabolism	phenotype; Central intermediary metabolism: Phosphorus compounds	
b4101	8147	6886	1.18	0.073	3830	3978	-1.04	-0.016	7516	3904	0.044352	0.023505	G16	4	2	2268	1.89	0.276	phnG	b4101	phosphonate metabolism	Central intermediary metabolism	phenotype; Central intermediary metabolism: Phosphorus compounds	
b4102	3473	2459	1.41	0.150	1694	1412	1.20	0.079	2966	1553	0.017503	0.009350	I16	4	2	2269	1.87	0.272	phnF	b4102	putative transcriptional regulator	Putative regulatory proteins	putative regulator; Not classified	
b4103	-52	113	-1.00	0.000	96	73	1.00	0.000	31	85	0.000181	0.000509	D11	4	3	4170	-1.00	0.000	b4103	b4103	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4104	1000	1050	-1.05	-0.021	366	535	-1.07	-0.029	1025	450	0.006048	0.002711	J7	2	1	893	2.02	0.304	phnE	b4104	membrane channel protein component of Pn transporter	Transport and binding proteins	transport; Transport of small molecules: Anions	
b4105	6265	6430	-1.03	-0.011	2101	1987	1.06	0.024	6348	2044	0.037455	0.012306	L7	2	1	894	3.04	0.483	phnD	b4105	periplasmic binding protein component of Pn transporter	Transport and binding proteins	transport; Transport of small molecules: Anions	
b4106	5003	5370	-1.07	-0.031	2541	2468	1.03	0.013	5187	2504	0.030604	0.015077	N7	2	1	895	2.03	0.307	phnC	b4106	ATP-binding component of phosphonate transport	Transport and binding proteins	transport; Central intermediary metabolism: Phosphorus compounds	
b4107	1531	1518	1.01	0.004	329	469	-1.00	0.000	1525	399	0.008997	0.002403	F11	4	3	4171	3.00	0.477	phnB	b4107	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4108	515	476	1.03	0.013	975	1225	-1.26	-0.099	496	1100	0.002925	0.006625	H11	4	3	4172	-2.21	-0.344	phnA	b4108	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4109	697	531	1.31	0.118	500	238	1.00	0.000	614	369	0.003624	0.002222	C14	3	1	626	1.21	0.082	yjdA	b4109	putative vimentin	Putative enzymes	phenotype; Not classified	
b4110	89	270	-1.00	0.000	131	217	-1.00	0.000	179	174	0.001057	0.001045	J11	4	3	4173	1.00	0.000	yjcZ	b4110	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4111	2492	2501	-1.00	-0.001	1111	1140	-1.03	-0.011	2496	1126	0.014731	0.006778	P7	2	1	896	2.17	0.337	proP	b4111	low-affinity transport system; proline permease II	Transport and binding proteins	"transport; Transport of small molecules: Amino acids, amines"	
b4112	1274	1429	-1.12	-0.050	1069	1193	-1.12	-0.048	1352	1131	0.007975	0.006808	M7	2	2	1663	1.17	0.069	basS	b4112	sensor protein for basR	"Transcription, RNA processing and degradation"	"enzyme; RNA synthesis, modification, DNA transcription"	
b4113	10634	9592	1.11	0.045	10601	9939	1.07	0.028	10113	10270	0.059674	0.061832	O7	2	2	1664	-1.04	-0.015	basR	b4113	"transcriptional regulatory protein, member of 2-component regulatory system,"	Regulatory function	"regulator; RNA synthesis, modification, DNA transcription"	
b4114	790	845	-1.07	-0.029	524	637	-1.22	-0.085	818	580	0.004825	0.003494	L11	4	3	4174	1.38	0.140	yjdB	b4114	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4115	1163	1437	-1.24	-0.092	1182	1197	-1.01	-0.006	1300	1190	0.007670	0.007163	N21	3	1	1047	1.07	0.030	yjdE	b4115	"putative amino acid/amine transport protein, cryptic"	Putative transport proteins	putative transport; Not classified	
b4116	1532	1620	-1.06	-0.024	874	760	1.15	0.061	1576	817	0.009299	0.004918	A3	4	1	297	1.89	0.277	adiY	b4116	putative ARAC-type regulatory protein	Putative regulatory proteins	putative regulator; Not classified	
b4117	4302	4572	-1.06	-0.027	4342	4166	1.04	0.018	4437	4254	0.026182	0.025612	O14	1	2	1976	1.02	0.010	adiA	b4117	biodegradative arginine decarboxylase	Carbon compound catabolism	enzyme; Degradation of small molecules: Amino acids	
b4118	173	378	-1.00	0.000	-232	198	-1.00	0.000	276	-17	0.001627	-0.000102	O5	2	1	120	1.00	0.000	melR	b4118	regulator of melibiose operon	Regulatory function	regulator; Degradation of small molecules: Carbon compounds	
b4119	4833	4787	1.01	0.004	5819	6150	-1.06	-0.024	4810	5985	0.028384	0.036031	A7	2	1	121	-1.27	-0.104	melA	b4119	alpha-galactosidase	Carbon compound catabolism	enzyme; Degradation of small molecules: Carbon compounds	
b4120	2524	2921	-1.16	-0.063	1739	2130	-1.23	-0.088	2722	1934	0.016064	0.011646	B9	2	1	897	1.38	0.140	melB	b4120	melibiose permease II	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b4121	214	308	-1.00	0.000	223	236	-1.00	0.000	261	229	0.001540	0.001380	N11	4	3	4175	1.00	0.000	yjdF	b4121	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4122	21763	19303	1.13	0.052	12148	12391	-1.02	-0.009	20533	12270	0.121160	0.073870	H14	4	1	1492	1.64	0.215	fumB	b4122	fumarase B= fumarate hydratase Class I; anaerobic isozyme	Central intermediary metabolism	"enzyme; Energy metabolism, carbon: TCA cycle"	
b4123	1034	1267	-1.23	-0.088	1050	1016	1.03	0.014	1151	1033	0.006789	0.006218	D9	2	1	898	1.09	0.038	dcuB	b4123	anaerobic dicarboxylate transport	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b4124	498	543	-1.09	-0.036	290	187	1.00	0.000	520	238	0.003070	0.001433	C3	4	1	298	1.02	0.010	yjdG	b4124	putative 2-component transcriptional regulator	Putative regulatory proteins	putative regulator; Not classified	
b4125	88382	89310	-1.01	-0.005	26499	31314	-1.18	-0.073	88846	28907	0.524254	0.174033	E3	4	1	299	3.01	0.479	yjdH	b4125	putative 2-component sensor protein	Putative regulatory proteins	putative regulator; Not classified	
b4126	1134	1388	-1.22	-0.088	459	836	-1.67	-0.223	1261	647	0.007441	0.003898	P11	4	3	4176	1.91	0.281	yjdI	b4126	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4127	350	393	-1.00	0.000	38	202	-1.00	0.000	371	120	0.002191	0.000722	B13	4	3	4177	1.00	0.000	yjdJ	b4127	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4128	78	57	1.00	0.000	22	53	-1.00	0.000	68	37	0.000400	0.000224	D13	4	3	4178	1.00	0.000	yjdK	b4128	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4129	1193	1270	-1.07	-0.027	2928	2862	1.02	0.010	1232	2895	0.007267	0.017427	O1	4	2	1832	-2.40	-0.380	lysU	b4129	"lysine tRNA synthetase, inducible; heat shock protein"	"Translation, post-translational modification"	"enzyme; Aminoacyl tRNA synthetases, tRNA modification"	
b4130	4817	5668	-1.18	-0.071	5554	5175	1.07	0.031	5243	5364	0.030935	0.032297	P21	3	1	1048	-1.04	-0.019	yjdL	b4130	putative peptide transporter	Putative transport proteins	putative transport; Not classified	
b4131	2108	2359	-1.12	-0.049	1174	1044	1.12	0.051	2233	1109	0.013178	0.006674	A16	1	2	1977	1.97	0.295	cadA	b4131	lysine decarboxylase 1	Carbon compound catabolism	enzyme; Degradation of small molecules: Amino acids	
b4132	846	710	1.19	0.076	803	573	1.40	0.146	778	688	0.004590	0.004143	F9	2	1	899	1.11	0.045	cadB	b4132	transport of lysine/cadaverine	Transport and binding proteins	"transport; Transport of small molecules: Amino acids, amines"	
b4133	3086	2754	1.12	0.049	2338	2050	1.14	0.057	2920	2194	0.017228	0.013209	C16	1	2	1978	1.30	0.115	cadC	b4133	transcriptional activator of cad operon	Regulatory function	regulator; Degradation of small molecules: Amino acids	
b4135	1852	1817	1.02	0.008	1482	1712	-1.16	-0.063	1834	1597	0.010825	0.009617	F13	4	3	4179	1.13	0.051	yjdC	b4135	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4136	2154	2360	-1.10	-0.040	1700	1733	-1.02	-0.008	2257	1717	0.013320	0.010337	K16	4	2	2270	1.29	0.110	dsbD	b4136	thiol:disulfide interchange protein; copper tolerance	Putative enzymes	putative enzyme; Central intermediary metabolism: Sulfur metabolism	
b4137	543	558	-1.03	-0.012	1018	1081	-1.06	-0.026	551	1049	0.003249	0.006317	L22	1	1	1238	-1.94	-0.289	cutA	b4137	divalent cation tolerance protein; cytochrome c biogenesis	Cell processes	"phenotype; Adaptations, atypical conditions"	
b4138	944	962	-1.02	-0.008	775	796	-1.03	-0.011	953	785	0.005623	0.004728	H9	2	1	900	1.19	0.075	dcuA	b4138	anaerobic dicarboxylate transport	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b4139	3220	3082	1.04	0.019	2302	1845	1.25	0.096	3151	2074	0.018592	0.012484	M16	4	2	2271	1.49	0.173	aspA	b4139	aspartate ammonia-lyase (aspartase)	Central intermediary metabolism	"enzyme; Central intermediary metabolism: Pool, multipurpose conversions"	
b4140	1196	1339	-1.12	-0.049	410	462	-1.00	0.000	1268	436	0.007480	0.002625	H13	4	3	4180	2.49	0.397	b4140	b4140	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4141	3779	3306	1.14	0.058	4809	4528	1.06	0.026	3543	4669	0.020904	0.028107	B23	3	1	1049	-1.34	-0.129	yjeH	b4141	putative transport	Putative transport proteins	putative transport; Not classified	
b4142	3442	4178	-1.21	-0.084	7000	6603	1.06	0.025	3810	6801	0.022480	0.040948	N22	1	1	1239	-1.82	-0.260	mopB	b4142	"GroES, 10 Kd chaperone binds to Hsp60 in pres. Mg-ATP, suppressing its ATPase activity"	Cell processes	factor; Chaperones	
b4143	12669	13690	-1.08	-0.034	18879	18858	1.00	0.000	13179	18868	0.077767	0.113598	P22	1	1	1240	-1.46	-0.165	mopA	b4143	"GroEL, chaperone Hsp60, peptide-dependent ATPase, heat shock protein"	Cell processes	factor; Chaperones	
b4144	2976	2967	1.00	0.001	740	1357	-1.83	-0.263	2971	1049	0.017534	0.006313	J13	4	3	4181	2.78	0.444	yjeI	b4144	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4145	948	941	1.01	0.003	475	675	-1.35	-0.130	944	575	0.005573	0.003461	L13	4	3	4182	1.61	0.207	yjeJ	b4145	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4146	410	401	1.00	0.000	535	624	-1.17	-0.067	405	579	0.002392	0.003488	N13	4	3	4183	-1.16	-0.066	yjeK	b4146	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4147	1769	2032	-1.15	-0.060	4504	5413	-1.20	-0.080	1900	4958	0.011214	0.029851	A3	4	2	1833	-2.66	-0.425	efp	b4147	elongation factor P (EF-P)	"Translation, post-translational modification"	factor; Proteins - translation and modification	
b4148	1694	1840	-1.09	-0.036	1086	980	1.11	0.045	1767	1033	0.010426	0.006218	J15	4	2	2653	1.68	0.224	sugE	b4148	"suppresses groEL, may be chaperone"	Putative factors	putative factor; Not classified	
b4149	6799	5726	1.19	0.075	3823	3810	1.00	0.001	6263	3816	0.036953	0.022976	I4	3	1	589	1.61	0.206	blc	b4149	outer membrane lipoprotein (lipocalin)	Cell structure	"membrane; Macromolecule synthesis, modification: Lipoprotein"	
b4150	3273	2812	1.16	0.066	2966	2937	1.01	0.004	3042	2951	0.017952	0.017768	B24	1	1	1241	1.01	0.004	ampC	b4150	beta-lactamase; penicillin resistance	Cell processes	enzyme; Drug/analog sensitivity	
b4151	2713	2604	1.04	0.018	1014	1057	-1.04	-0.018	2659	1035	0.015688	0.006233	J14	4	1	1493	2.52	0.401	frdD	b4151	"fumarate reductase, anaerobic, membrane anchor polypeptide"	Energy metabolism	"enzyme; Energy metabolism, carbon: Anaerobic respiration"	
b4152	147	277	-1.00	0.000	36	173	-1.00	0.000	212	104	0.001252	0.000628	L14	4	1	1494	1.00	0.000	frdC	b4152	"fumarate reductase, anaerobic, membrane anchor polypeptide"	Energy metabolism	"enzyme; Energy metabolism, carbon: Anaerobic respiration"	
b4153	871	917	-1.05	-0.022	1142	1004	1.14	0.056	894	1073	0.005274	0.006460	N14	4	1	1495	-1.22	-0.088	frdB	b4153	"fumarate reductase, anaerobic, iron-sulfur protein subunit"	Energy metabolism	"enzyme; Energy metabolism, carbon: Anaerobic respiration"	
b4154	3472	3116	1.11	0.047	1808	1977	-1.09	-0.039	3294	1892	0.019436	0.011393	P14	4	1	1496	1.71	0.232	frdA	b4154	"fumarate reductase, anaerobic, flavoprotein subunit"	Energy metabolism	"enzyme; Energy metabolism, carbon: Anaerobic respiration"	
b4155	730	722	1.01	0.005	1034	771	1.34	0.127	726	903	0.004284	0.005435	P13	4	3	4184	-1.27	-0.103	yjeA	b4155	putative lysyl-tRNA synthetase	Putative enzymes	"putative enzyme; Aminoacyl tRNA synthetases, tRNA modification"	
b4156	3471	3305	1.05	0.021	3300	3409	-1.03	-0.014	3388	3355	0.019991	0.020198	D23	3	1	1050	-1.01	-0.004	yjeM	b4156	putative transport	Putative transport proteins	putative transport; Not classified	
b4157	-57	26	-1.00	0.000	23	14	1.00	0.000	-15	18	-0.000090	0.000111	B15	4	3	4185	-1.00	0.000	yjeN	b4157	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4158	124	97	1.00	0.000	-22	151	-1.00	0.000	110	64	0.000652	0.000387	D15	4	3	4186	1.00	0.000	yjeO	b4158	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4159	10304	9050	1.14	0.056	9171	7738	1.19	0.074	9677	8455	0.057100	0.050901	E14	3	1	627	1.12	0.050	yjeP	b4159	putative periplasmic binding protein	Putative transport proteins	putative transport; Not classified	
b4160	4608	4876	-1.06	-0.025	5345	5551	-1.04	-0.016	4742	5448	0.027979	0.032800	K18	2	2	2086	-1.17	-0.069	psd	b4160	phosphatidylserine decarboxylase; phospholipid synthesis	Fatty acid and phospholipid metabolism	"enzyme; Macromolecule synthesis, modification: Phospholipids"	
b4161	717	646	1.11	0.045	567	856	-1.51	-0.179	681	712	0.004020	0.004285	F15	4	3	4187	-1.07	-0.028	yjeQ	b4161	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4162	1119	1132	-1.01	-0.005	1339	1444	-1.08	-0.033	1126	1391	0.006643	0.008378	H15	4	3	4188	-1.26	-0.101	yjeR	b4162	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4166	1079	1108	-1.03	-0.012	594	857	-1.44	-0.159	1094	725	0.006454	0.004366	J15	4	3	4189	1.48	0.170	yjeS	b4166	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4167	848	1102	-1.30	-0.114	776	696	1.11	0.047	975	736	0.005754	0.004430	L15	4	3	4190	1.30	0.114	yjeF	b4167	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4168	2128	3539	-1.66	-0.221	2739	3108	-1.13	-0.055	2834	2924	0.016721	0.017602	N15	4	3	4191	-1.05	-0.022	yjeE	b4168	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4169	1291	1719	-1.33	-0.124	922	1240	-1.34	-0.129	1505	1081	0.008881	0.006508	I22	2	1	565	1.36	0.135	amiB	b4169	N-acetylmuramoyl-l-alanine amidase II; a murein hydrolase	Cell structure	"enzyme; Murein sacculus, peptidoglycan"	
b4170	3655	2848	1.28	0.108	2272	2013	1.13	0.053	3252	2142	0.019187	0.012897	E17	1	2	1603	1.49	0.173	mutL	b4170	enzyme in methyl-directed mismatch repair	"DNA replication, repair, restriction/modification"	"enzyme; DNA - replication, repair, restriction/modification"	
b4171	4335	5198	-1.20	-0.079	1920	2271	-1.18	-0.073	4766	2095	0.028124	0.012615	C3	4	2	1834	2.23	0.348	miaA	b4171	delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase	"Translation, post-translational modification"	"enzyme; Aminoacyl tRNA synthetases, tRNA modification"	
b4172	20764	19327	1.07	0.031	9331	10180	-1.09	-0.038	20045	9756	0.118280	0.058734	G2	1	1	388	2.01	0.304	hfq	b4172	"host factor I for bacteriophage Q beta replication, a growth-related protein"	"Phage, transposon, or plasmid"	putative factor; Phage-related functions and prophages	
b4173	2327	4379	-1.88	-0.275	1919	2779	-1.45	-0.161	3353	2349	0.019785	0.014142	E3	4	2	1835	1.40	0.146	hflX	b4173	GTP - binding subunit of protease specific for phage lambda cII repressor	Carbon compound catabolism	"enzyme; Degradation of proteins, peptides, glyco"	
b4174	8565	5438	1.58	0.197	4334	5434	-1.25	-0.098	7001	4884	0.041313	0.029404	G3	4	2	1836	1.41	0.148	hflK	b4174	protease specific for phage lambda cII repressor	Carbon compound catabolism	"enzyme; Degradation of proteins, peptides, glyco"	
b4175	4514	4503	1.00	0.001	5715	5371	1.06	0.027	4508	5543	0.026603	0.033372	I3	4	2	1837	-1.25	-0.098	hflC	b4175	protease specific for phage lambda cII repressor	Carbon compound catabolism	"enzyme; Degradation of proteins, peptides, glyco"	
b4176	1808	2131	-1.18	-0.071	1089	1159	-1.06	-0.027	1970	1124	0.011622	0.006767	P15	4	3	4192	1.72	0.235	yjeT	b4176	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4177	4032	3537	1.14	0.057	6415	6599	-1.03	-0.012	3784	6507	0.022331	0.039178	K4	2	2	2030	-1.75	-0.244	purA	b4177	adenylosuccinate synthetase	Nucleotide biosynthesis and metabolism	enzyme; Purine ribonucleotide biosynthesis	
b4178	-5	71	-1.00	0.000	19	7	1.00	0.000	33	13	0.000195	0.000078	B17	4	3	4193	1.00	0.000	yjeB	b4178	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4179	9121	9346	-1.02	-0.011	3823	4178	-1.09	-0.039	9233	4000	0.054482	0.024084	D17	4	3	4194	2.26	0.355	vacB	b4179	putative enzyme	Putative enzymes	putative enzyme; Not classified	
b4180	921	965	-1.05	-0.020	1032	1122	-1.09	-0.037	943	1077	0.005565	0.006484	F17	4	3	4195	-1.17	-0.066	yjfH	b4180	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4181	284	211	1.00	0.000	236	145	1.00	0.000	248	190	0.001463	0.001146	H17	4	3	4196	1.00	0.000	yjfI	b4181	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4182	852	442	1.70	0.232	449	345	1.00	0.000	647	397	0.003818	0.002390	G14	3	1	628	1.27	0.105	yjfJ	b4182	putative alpha helical protein	"Hypothetical, unclassified, unknown"	phenotype; Not classified	
b4183	596	370	1.19	0.077	612	595	1.03	0.013	483	604	0.002851	0.003634	J17	4	3	4197	-1.21	-0.083	yjfK	b4183	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4184	558	422	1.12	0.048	398	445	-1.00	0.000	490	421	0.002891	0.002536	L17	4	3	4198	1.00	0.000	yjfL	b4184	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4185	6886	6406	1.07	0.031	6659	6388	1.04	0.018	6646	6523	0.039215	0.039275	N17	4	3	4199	-1.00	-0.001	yjfM	b4185	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4186	884	844	1.05	0.020	421	553	-1.11	-0.044	864	487	0.005096	0.002933	P5	4	2	2616	1.70	0.230	yjfC	b4186	putative synthetase/amidase	Putative enzymes	putative enzyme; Not classified	
b4187	35404	24990	1.42	0.151	4829	4918	-1.02	-0.008	30197	4874	0.178183	0.029342	G17	1	2	1604	6.07	0.783	aidB	b4187	putative acyl coenzyme A dehydrogenase	Putative enzymes	putative enzyme; Not classified	
b4188	1536	1361	1.13	0.053	851	872	-1.02	-0.011	1448	861	0.008546	0.005185	P17	4	3	4200	1.65	0.217	yjfN	b4188	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4189	146	47	1.00	0.000	-27	129	-1.00	0.000	96	51	0.000569	0.000305	B19	4	3	4201	1.00	0.000	yjfO	b4189	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4190	249	15	1.00	0.000	85	349	-1.00	0.000	132	217	0.000780	0.001307	D19	4	3	4202	-1.00	0.000	yjfP	b4190	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4191	2063	2024	1.02	0.008	2643	2667	-1.01	-0.004	2044	2655	0.012059	0.015984	G3	4	1	300	-1.33	-0.122	yjfQ	b4191	putative DEOR-type transcriptional regulator	Putative regulatory proteins	putative regulator; Not classified	
b4192	597	598	-1.00	-0.001	548	1046	-1.91	-0.281	598	797	0.003526	0.004798	F19	4	3	4203	-1.36	-0.134	yjfR	b4192	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4193	550	613	-1.11	-0.047	1306	1305	1.00	0.000	581	1305	0.003430	0.007859	H19	4	3	4204	-2.29	-0.360	sgaT	b4193	"orf, hypothetical protein"	Putative transport proteins	orf; Unknown	
b4194	397	326	1.00	0.000	232	299	-1.00	0.000	361	266	0.002130	0.001600	J19	4	3	4205	1.00	0.000	sgaB	b4194	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4195	1610	1696	-1.05	-0.023	2744	2410	1.14	0.056	1653	2577	0.009753	0.015513	F23	3	1	1051	-1.59	-0.202	ptxA	b4195	putative PTS system enzyme II A component	Putative transport proteins	putative transport; Not classified	
b4196	787	847	-1.08	-0.032	1266	1340	-1.06	-0.024	817	1303	0.004819	0.007846	L19	4	3	4206	-1.63	-0.212	sgaH	b4196	probable hexulose-6-phosphate synthase	Putative enzymes	"putative enzyme; Central intermediary metabolism: Pool, multipurpose conversions"	
b4197	11123	9681	1.15	0.060	12206	13203	-1.08	-0.034	10402	12704	0.061379	0.076488	N19	4	3	4207	-1.25	-0.096	sgaU	b4197	putative hexulose-6-phosphate isomerase	Putative enzymes	"putative enzyme; Central intermediary metabolism: Pool, multipurpose conversions"	
b4198	200	518	-1.04	-0.015	227	581	-1.16	-0.066	359	404	0.002119	0.002434	C7	2	1	122	-1.00	0.000	sgaE	b4198	putative epimerase/aldolase	Putative enzymes	putative enzyme; Not classified	
b4199	2169	2119	1.02	0.010	3107	3256	-1.05	-0.020	2144	3182	0.012651	0.019155	P19	4	3	4208	-1.51	-0.180	yjfY	b4199	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4200	22973	25293	-1.10	-0.042	45248	53164	-1.17	-0.070	24133	49206	0.142400	0.296248	K3	4	2	1838	-2.08	-0.318	rpsF	b4200	30S ribosomal subunit protein S6	"Translation, post-translational modification"	"structural component; Ribosomal proteins - synthesis, modification"	
b4201	7676	6649	1.15	0.062	15354	16142	-1.05	-0.022	7163	15748	0.042265	0.094811	I17	1	2	1605	-2.24	-0.351	priB	b4201	primosomal replication protein N	"DNA replication, repair, restriction/modification"	"factor; DNA - replication, repair, restriction/modification"	
b4202	1370	1429	-1.04	-0.018	5980	5922	1.01	0.004	1399	5951	0.008258	0.035830	M3	4	2	1839	-4.34	-0.637	rpsR	b4202	30S ribosomal subunit protein S18	"Translation, post-translational modification"	"structural component; Ribosomal proteins - synthesis, modification"	
b4203	3775	3528	1.07	0.029	14432	14501	-1.00	-0.002	3651	14467	0.021546	0.087097	O3	4	2	1840	-4.04	-0.607	rplI	b4203	50S ribosomal subunit protein L9	"Translation, post-translational modification"	"structural component; Ribosomal proteins - synthesis, modification"	
b4204	116	202	-1.00	0.000	213	214	-1.00	0.000	159	213	0.000938	0.001284	B21	4	3	4209	-1.00	0.000	yjfZ	b4204	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4205	1215	1380	-1.14	-0.055	4031	4422	-1.10	-0.040	1297	4227	0.007654	0.025448	D21	4	3	4210	-3.32	-0.522	ytfA	b4205	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4206	1032	1025	1.01	0.003	1215	1080	1.13	0.051	1029	1147	0.006071	0.006907	F21	4	3	4211	-1.14	-0.056	ytfB	b4206	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4207	5267	4050	1.30	0.114	5368	5521	-1.03	-0.012	4659	5445	0.027489	0.032779	A5	4	2	1841	-1.19	-0.076	fklB	b4207	FKBP-type 22KD peptidyl-prolyl cis-trans isomerase (rotamase)	"Translation, post-translational modification"	enzyme; Proteins - translation and modification	
b4208	3185	4068	-1.28	-0.106	2385	2557	-1.07	-0.030	3627	2471	0.021400	0.014875	J9	2	1	901	1.44	0.158	cycA	b4208	"transport of D-alanine, D-serine, and glycine"	Transport and binding proteins	"transport; Transport of small molecules: Amino acids, amines"	
b4209	1305	1626	-1.25	-0.096	4146	3864	1.07	0.031	1465	4005	0.008647	0.024111	H21	4	3	4212	-2.79	-0.445	ytfE	b4209	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4210	153	341	-1.00	0.000	333	282	1.00	0.000	247	307	0.001457	0.001850	J21	4	3	4213	-1.00	0.000	ytfF	b4210	putative transmembrane subunit	putative membrane protein	putative membrane; Not classified	
b4211	3415	2921	1.17	0.068	5664	5493	1.03	0.013	3168	5579	0.018694	0.033588	L21	4	3	4214	-1.80	-0.254	ytfG	b4211	putative oxidoreductase	Putative enzymes	putative enzyme; Not classified	
b4212	20461	20235	1.01	0.005	42996	41744	1.03	0.013	20348	42370	0.120066	0.255090	N21	4	3	4215	-2.12	-0.327	ytfH	b4212	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b4213	977	1238	-1.27	-0.103	736	1084	-1.47	-0.168	1108	910	0.006537	0.005480	M4	2	2	2031	1.19	0.077	cpdB	b4213	2':3'-cyclic-nucleotide 2'-phosphodiesterase	Nucleotide biosynthesis and metabolism	enzyme; Salvage of nucleosides and nucleotides	
b4214	1809	1832	-1.01	-0.005	1189	1761	-1.48	-0.171	1820	1475	0.010742	0.008881	O16	4	2	2272	1.21	0.083	cysQ	b4214	affects pool of 3'-phosphoadenosine-5'-phosphosulfate in pathway of sulfite synthesis	Central intermediary metabolism	phenotype; Central intermediary metabolism: Sulfur metabolism	
b4215	1928	1839	1.05	0.020	3353	3926	-1.17	-0.068	1884	3640	0.011115	0.021913	P21	4	3	4216	-1.97	-0.295	ytfI	b4215	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
